id,addresses,addresses_extra,names,risks,risk_count
de7546f4-7e20-4959-89ba-5ef6c05a8618,['148.177.29.205'],[],"['PHM2ISNAP.JNJ.COM', 'BTBNA2ISNAP.JNJ.COM', 'AMAPIGWYPV.NA.JNJ.COM', 'BTBLAISNAP.JNJ.COM', 'BTBMBOXISNAP.JNJ.COM', 'BTBNAISNAP.JNJ.COM', 'CCIISNAP.JNJ.COM', 'CNS2ISNAP.JNJ.COM', 'CNS3ISNAP.JNJ.COM', 'CNSISNAP.JNJ.COM', 'CORPISNAP.JNJ.COM', 'DOMUSMBOXISNAP.JNJ.COM', 'DPYISNAP.JNJ.COM', 'ENDOISNAP.JNJ.COM', 'GPSGISNAP.JNJ.COM', 'HCSOTCISNAP.JNJ.COM', 'HYBRISAPISNAP.JNJ.COM', 'JJSVISNAP.JNJ.COM', 'LAISNAP.JNJ.COM', 'LFS2ISNAP.JNJ.COM', 'LFSISNAP.JNJ.COM', 'MBOXISNAP.JNJ.COM', 'MDD2ISNAP.JNJ.COM', 'MDDISNAP.JNJ.COM', 'PFISNAP.JNJ.COM', 'PHMISNAP.JNJ.COM', 'PILISNAP.JNJ.COM', 'TMSISNAP.JNJ.COM', 'VIST2ISNAP.JNJ.COM', 'VISTISNAP.JNJ.COM', 'WEBMGSNAPRD.JNJ.COM', 'WISEISNAP.JNJ.COM']",['Authenticated Web Services'],1
a0d6a551-b408-4cad-86d1-87547ccbaa60,['148.177.29.205'],[],"['PHM2ISNAP.JNJ.COM', 'BTBNA2ISNAP.JNJ.COM', 'AMAPIGWYPV.NA.JNJ.COM', 'BTBLAISNAP.JNJ.COM', 'BTBMBOXISNAP.JNJ.COM', 'BTBNAISNAP.JNJ.COM', 'CCIISNAP.JNJ.COM', 'CNS2ISNAP.JNJ.COM', 'CNS3ISNAP.JNJ.COM', 'CNSISNAP.JNJ.COM', 'CORPISNAP.JNJ.COM', 'DOMUSMBOXISNAP.JNJ.COM', 'DPYISNAP.JNJ.COM', 'ENDOISNAP.JNJ.COM', 'GPSGISNAP.JNJ.COM', 'HCSOTCISNAP.JNJ.COM', 'HYBRISAPISNAP.JNJ.COM', 'JJSVISNAP.JNJ.COM', 'LAISNAP.JNJ.COM', 'LFS2ISNAP.JNJ.COM', 'LFSISNAP.JNJ.COM', 'MBOXISNAP.JNJ.COM', 'MDD2ISNAP.JNJ.COM', 'MDDISNAP.JNJ.COM', 'PFISNAP.JNJ.COM', 'PHMISNAP.JNJ.COM', 'PILISNAP.JNJ.COM', 'TMSISNAP.JNJ.COM', 'VIST2ISNAP.JNJ.COM', 'VISTISNAP.JNJ.COM', 'WEBMGSNAPRD.JNJ.COM', 'WISEISNAP.JNJ.COM']",['Authenticated Web Services'],1
80f33b57-7bab-40af-b159-6c46c14b491d,['148.177.146.45'],[],"['CNS2ISEUQ.JNJ.COM', 'CNSISEUQ.JNJ.COM', 'EMEDSISEUQ.JNJ.COM', 'MBOXISEUQ.JNJ.COM', 'MDD2ISEUQ.JNJ.COM', 'MDDISEUQ.JNJ.COM', 'PHM2ISEUQ.JNJ.COM', 'PHMISEUQ.JNJ.COM', 'WEBMGSEUQA.JNJ.COM', 'WISEISEUQ.JNJ.COM']",['Authenticated Web Services'],1
c2fb20d5-816b-4385-847c-3075b417af2f,['148.177.146.45'],[],"['CNS2ISEUQ.JNJ.COM', 'CNSISEUQ.JNJ.COM', 'EMEDSISEUQ.JNJ.COM', 'MBOXISEUQ.JNJ.COM', 'MDD2ISEUQ.JNJ.COM', 'MDDISEUQ.JNJ.COM', 'PHM2ISEUQ.JNJ.COM', 'PHMISEUQ.JNJ.COM', 'WEBMGSEUQA.JNJ.COM', 'WISEISEUQ.JNJ.COM']",['Authenticated Web Services'],1
36b4b90e-587b-4938-8b58-49f0874046b8,"['13.32.145.52', '13.32.145.82', '13.32.145.101', '13.32.145.120']",[],"['ASPAC-LUD-DEV.JNJ.COM', 'ASPAC-LUD-PROD.JNJ.COM', 'SERVER-13-32-145-101.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-120.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-52.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-82.CDG50.R.CLOUDFRONT.NET']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
9bb5586c-fd7a-460c-9751-3449ef94f3b5,"['13.32.145.52', '13.32.145.82', '13.32.145.101', '13.32.145.120']",[],"['ASPAC-LUD-DEV.JNJ.COM', 'ASPAC-LUD-PROD.JNJ.COM', 'SERVER-13-32-145-101.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-120.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-52.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-82.CDG50.R.CLOUDFRONT.NET']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
6f8175a6-02a2-41c0-b73e-b5ade0394770,"['13.32.145.52', '13.32.145.82', '13.32.145.101', '13.32.145.120']",[],"['ASPAC-LUD-DEV.JNJ.COM', 'ASPAC-LUD-PROD.JNJ.COM', 'SERVER-13-32-145-101.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-120.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-52.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-82.CDG50.R.CLOUDFRONT.NET']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
21b0c4c5-60d2-4610-9bd3-b956ee2bc9d6,"['13.32.145.52', '13.32.145.82', '13.32.145.101', '13.32.145.120']",[],"['ASPAC-LUD-DEV.JNJ.COM', 'ASPAC-LUD-PROD.JNJ.COM', 'SERVER-13-32-145-101.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-120.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-52.CDG50.R.CLOUDFRONT.NET', 'SERVER-13-32-145-82.CDG50.R.CLOUDFRONT.NET']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
23298acf-f011-43f2-a8ba-6626df415d2c,['192.124.249.18'],[],"['POWER.JNJ.COM', 'CLOUDPROXY10018.SUCURI.NET', 'SUCURI.NET']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
1003ea08-0f0e-4177-8159-1af19072a6d1,['172.64.155.182'],[],"['EXTQA.JJFREIGHTGATEWAY.JNJ.COM', 'EXT.JJFREIGHTGATEWAY.JNJ.COM']",['Authenticated Web Services'],1
463e3714-e0bf-47b3-be03-a9c252faad66,['104.18.32.74'],[],"['EXT.JJFREIGHTGATEWAY.JNJ.COM', 'EXTQA.JJFREIGHTGATEWAY.JNJ.COM']",['Authenticated Web Services'],1
d79782fb-f4c4-4893-b746-97805b70b82e,['148.177.29.207'],[],"['CNS3ISNAQ.JNJ.COM', 'BTBNA2ISNAQ.JNJ.COM', 'BTBLAISNAQ.JNJ.COM', 'BTBMBOXISNAQ.JNJ.COM', 'BTBNAISNAQ.JNJ.COM', 'CCIISNAQ.JNJ.COM', 'CNS2ISNAQ.JNJ.COM', 'CNSISNAQ.JNJ.COM', 'CORPISNAQ.JNJ.COM', 'CRDISNAQ.JNJ.COM', 'DOMUSMBOXISNAQ.JNJ.COM', 'DPYISNAQ.JNJ.COM', 'DPYLFSISNAQ.JNJ.COM', 'ENDOISNAQ.JNJ.COM', 'GPSGISNAQ.JNJ.COM', 'HCSOTCISNAQ.JNJ.COM', 'HYBRISAPISNAQ.JNJ.COM', 'JJSVISNAQ.JNJ.COM', 'LAISNAQ.JNJ.COM', 'LFS2ISNAQ.JNJ.COM', 'LFSISNAQ.JNJ.COM', 'MBOXISNAQ.JNJ.COM', 'MDD2ISNAQ.JNJ.COM', 'MDDISNAQ.JNJ.COM', 'PFISNAQ.JNJ.COM', 'PHM2ISNAQ.JNJ.COM', 'PHMISNAQ.JNJ.COM', 'PILISNAQ.JNJ.COM', 'TMSISNAQ.JNJ.COM', 'VIST2ISNAQ.JNJ.COM', 'VISTISNAQ.JNJ.COM', 'WEBMGSNAQA.JNJ.COM', 'WISEISNAQ.JNJ.COM']",['Authenticated Web Services'],1
f426c5f7-4181-4561-bef0-f0a1f673d266,['148.177.29.207'],[],"['CNS3ISNAQ.JNJ.COM', 'BTBNA2ISNAQ.JNJ.COM', 'BTBLAISNAQ.JNJ.COM', 'BTBMBOXISNAQ.JNJ.COM', 'BTBNAISNAQ.JNJ.COM', 'CCIISNAQ.JNJ.COM', 'CNS2ISNAQ.JNJ.COM', 'CNSISNAQ.JNJ.COM', 'CORPISNAQ.JNJ.COM', 'CRDISNAQ.JNJ.COM', 'DOMUSMBOXISNAQ.JNJ.COM', 'DPYISNAQ.JNJ.COM', 'DPYLFSISNAQ.JNJ.COM', 'ENDOISNAQ.JNJ.COM', 'GPSGISNAQ.JNJ.COM', 'HCSOTCISNAQ.JNJ.COM', 'HYBRISAPISNAQ.JNJ.COM', 'JJSVISNAQ.JNJ.COM', 'LAISNAQ.JNJ.COM', 'LFS2ISNAQ.JNJ.COM', 'LFSISNAQ.JNJ.COM', 'MBOXISNAQ.JNJ.COM', 'MDD2ISNAQ.JNJ.COM', 'MDDISNAQ.JNJ.COM', 'PFISNAQ.JNJ.COM', 'PHM2ISNAQ.JNJ.COM', 'PHMISNAQ.JNJ.COM', 'PILISNAQ.JNJ.COM', 'TMSISNAQ.JNJ.COM', 'VIST2ISNAQ.JNJ.COM', 'VISTISNAQ.JNJ.COM', 'WEBMGSNAQA.JNJ.COM', 'WISEISNAQ.JNJ.COM']",['Authenticated Web Services'],1
7521ea81-b8ef-4c2a-9510-711d32a3757c,['148.177.146.44'],[],"['PHM2ISEUP.JNJ.COM', 'CNS2ISEUP.JNJ.COM', 'CNSISEUP.JNJ.COM', 'EMEDSISEUP.JNJ.COM', 'MBOXISEUP.JNJ.COM', 'MDD2ISEUP.JNJ.COM', 'MDDISEUP.JNJ.COM', 'PHMISEUP.JNJ.COM', 'WEBMGSEUPRD.JNJ.COM', 'WISEISEUP.JNJ.COM']",['Authenticated Web Services'],1
b772b33e-2d9c-4692-8983-f9c61eef8311,['148.177.146.44'],[],"['PHM2ISEUP.JNJ.COM', 'CNS2ISEUP.JNJ.COM', 'CNSISEUP.JNJ.COM', 'EMEDSISEUP.JNJ.COM', 'MBOXISEUP.JNJ.COM', 'MDD2ISEUP.JNJ.COM', 'MDDISEUP.JNJ.COM', 'PHMISEUP.JNJ.COM', 'WEBMGSEUPRD.JNJ.COM', 'WISEISEUP.JNJ.COM']",['Authenticated Web Services'],1
fcaa1951-7824-425e-87f4-13cdc5facf26,['148.177.29.211'],[],"['DOMUSMBOXISNAP.JNJ.COM', 'BTBNA2ISNAP.JNJ.COM', 'AMAPIGWYPV.NA.JNJ.COM', 'BTBLAISNAP.JNJ.COM', 'BTBMBOXISNAP.JNJ.COM', 'BTBNAISNAP.JNJ.COM', 'CCIISNAP.JNJ.COM', 'CNS2ISNAP.JNJ.COM', 'CNS3ISNAP.JNJ.COM', 'CNSISNAP.JNJ.COM', 'CORPISNAP.JNJ.COM', 'DPYISNAP.JNJ.COM', 'ENDOISNAP.JNJ.COM', 'GPSGISNAP.JNJ.COM', 'HCSOTCISNAP.JNJ.COM', 'HYBRISAPISNAP.JNJ.COM', 'JJSVISNAP.JNJ.COM', 'LAISNAP.JNJ.COM', 'LFS2ISNAP.JNJ.COM', 'LFSISNAP.JNJ.COM', 'MBOXISNAP.JNJ.COM', 'MDD2ISNAP.JNJ.COM', 'MDDISNAP.JNJ.COM', 'PFISNAP.JNJ.COM', 'PHM2ISNAP.JNJ.COM', 'PHMISNAP.JNJ.COM', 'PILISNAP.JNJ.COM', 'TMSISNAP.JNJ.COM', 'VIST2ISNAP.JNJ.COM', 'VISTISNAP.JNJ.COM', 'WEBMGSNAPRD.JNJ.COM', 'WISEISNAP.JNJ.COM']",['Authenticated Web Services'],1
e5725a9e-2915-4392-9c8c-df7cf6df7b73,['148.177.29.211'],[],"['DOMUSMBOXISNAP.JNJ.COM', 'BTBNA2ISNAP.JNJ.COM', 'AMAPIGWYPV.NA.JNJ.COM', 'BTBLAISNAP.JNJ.COM', 'BTBMBOXISNAP.JNJ.COM', 'BTBNAISNAP.JNJ.COM', 'CCIISNAP.JNJ.COM', 'CNS2ISNAP.JNJ.COM', 'CNS3ISNAP.JNJ.COM', 'CNSISNAP.JNJ.COM', 'CORPISNAP.JNJ.COM', 'DPYISNAP.JNJ.COM', 'ENDOISNAP.JNJ.COM', 'GPSGISNAP.JNJ.COM', 'HCSOTCISNAP.JNJ.COM', 'HYBRISAPISNAP.JNJ.COM', 'JJSVISNAP.JNJ.COM', 'LAISNAP.JNJ.COM', 'LFS2ISNAP.JNJ.COM', 'LFSISNAP.JNJ.COM', 'MBOXISNAP.JNJ.COM', 'MDD2ISNAP.JNJ.COM', 'MDDISNAP.JNJ.COM', 'PFISNAP.JNJ.COM', 'PHM2ISNAP.JNJ.COM', 'PHMISNAP.JNJ.COM', 'PILISNAP.JNJ.COM', 'TMSISNAP.JNJ.COM', 'VIST2ISNAP.JNJ.COM', 'VISTISNAP.JNJ.COM', 'WEBMGSNAPRD.JNJ.COM', 'WISEISNAP.JNJ.COM']",['Authenticated Web Services'],1
6644f3e7-5b28-42b5-8069-c4d49fcb3855,['52.221.102.22'],[],"['CERENOVUS-DEMO-DEV2.JNJAPACB29.JNJ.COM', 'JNJMDAPACB29D2-DEV2.JNJ.COM', 'BIOSENSE-DEMO-DEV2.JNJAPACB29.JNJ.COM', 'BIOSENSE-DEV2.JNJAPACB29.JNJ.COM', 'DPS-DEMO-DEV2.JNJAPACB29.JNJ.COM', 'EC2-52-221-102-22.AP-SOUTHEAST-1.COMPUTE.AMAZONAWS.COM', 'ESS-DEMO-DEV2.JNJAPACB29.JNJ.COM', 'NEXTHANDS-DEV2.JNJAPACB29.JNJ.COM', 'PROD.ACQUIA-SITES.COM', 'WWW.ESS-DEMO-DEV2.JNJAPACB29.JNJ.COM']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
bb6420f0-d85a-4133-886b-1682f2bbb88e,['148.177.29.202'],[],"['MDD2ISNAP.JNJ.COM', 'BTBNA2ISNAP.JNJ.COM', 'AMAPIGWYPV.NA.JNJ.COM', 'BTBLAISNAP.JNJ.COM', 'BTBMBOXISNAP.JNJ.COM', 'BTBNAISNAP.JNJ.COM', 'CCIISNAP.JNJ.COM', 'CNS2ISNAP.JNJ.COM', 'CNS3ISNAP.JNJ.COM', 'CNSISNAP.JNJ.COM', 'CORPISNAP.JNJ.COM', 'DOMUSMBOXISNAP.JNJ.COM', 'DPYISNAP.JNJ.COM', 'ENDOISNAP.JNJ.COM', 'GPSGISNAP.JNJ.COM', 'HCSOTCISNAP.JNJ.COM', 'HYBRISAPISNAP.JNJ.COM', 'JJSVISNAP.JNJ.COM', 'LAISNAP.JNJ.COM', 'LFS2ISNAP.JNJ.COM', 'LFSISNAP.JNJ.COM', 'MBOXISNAP.JNJ.COM', 'MDDISNAP.JNJ.COM', 'PFISNAP.JNJ.COM', 'PHM2ISNAP.JNJ.COM', 'PHMISNAP.JNJ.COM', 'PILISNAP.JNJ.COM', 'TMSISNAP.JNJ.COM', 'VIST2ISNAP.JNJ.COM', 'VISTISNAP.JNJ.COM', 'WEBMGSNAPRD.JNJ.COM', 'WISEISNAP.JNJ.COM']",['Authenticated Web Services'],1
67514359-290e-47c5-b7a4-8072f863cb29,['148.177.29.202'],[],"['MDD2ISNAP.JNJ.COM', 'BTBNA2ISNAP.JNJ.COM', 'AMAPIGWYPV.NA.JNJ.COM', 'BTBLAISNAP.JNJ.COM', 'BTBMBOXISNAP.JNJ.COM', 'BTBNAISNAP.JNJ.COM', 'CCIISNAP.JNJ.COM', 'CNS2ISNAP.JNJ.COM', 'CNS3ISNAP.JNJ.COM', 'CNSISNAP.JNJ.COM', 'CORPISNAP.JNJ.COM', 'DOMUSMBOXISNAP.JNJ.COM', 'DPYISNAP.JNJ.COM', 'ENDOISNAP.JNJ.COM', 'GPSGISNAP.JNJ.COM', 'HCSOTCISNAP.JNJ.COM', 'HYBRISAPISNAP.JNJ.COM', 'JJSVISNAP.JNJ.COM', 'LAISNAP.JNJ.COM', 'LFS2ISNAP.JNJ.COM', 'LFSISNAP.JNJ.COM', 'MBOXISNAP.JNJ.COM', 'MDDISNAP.JNJ.COM', 'PFISNAP.JNJ.COM', 'PHM2ISNAP.JNJ.COM', 'PHMISNAP.JNJ.COM', 'PILISNAP.JNJ.COM', 'TMSISNAP.JNJ.COM', 'VIST2ISNAP.JNJ.COM', 'VISTISNAP.JNJ.COM', 'WEBMGSNAPRD.JNJ.COM', 'WISEISNAP.JNJ.COM']",['Authenticated Web Services'],1
43c2f2de-2527-43b3-898a-0072f18947de,['52.19.183.120'],[],"['CALPOL-IE-DEV.JNJEMEAB34.JNJ.COM', 'MICROLAX-BE-DEV.JNJEMEAB34.JNJ.COM', 'EC2-52-19-183-120.EU-WEST-1.COMPUTE.AMAZONAWS.COM', 'PROD.ACQUIA-SITES.COM']","['Authenticated Web Services', 'Services with Expired TLS Certificates', 'Services with Soon to Expire TLS Certificates']",3
c1d39c80-8e32-4f9d-8da9-30b52d3149ed,['52.19.183.120'],[],"['CALPOL-IE-DEV.JNJEMEAB34.JNJ.COM', 'MICROLAX-BE-DEV.JNJEMEAB34.JNJ.COM', 'EC2-52-19-183-120.EU-WEST-1.COMPUTE.AMAZONAWS.COM', 'PROD.ACQUIA-SITES.COM']",['Authenticated Web Services'],1
b4598ca5-e123-4a09-ba81-d2341f022c15,"['104.18.32.159', '172.64.155.97']",[],['BUSINESSCONNECT-DEV.JNJ.COM'],['Authenticated Web Services'],1
73bf9905-b845-48ce-8219-41152b72eee5,"['104.18.32.159', '172.64.155.97']",[],['BUSINESSCONNECT-DEV.JNJ.COM'],['Authenticated Web Services'],1
2f6365ff-ae4c-4eba-b03c-3e0cee127fe0,['104.18.19.209'],[],"['DEV-9.BURKEAWARDS.JNJ.COM', 'STAGE-9.BURKEAWARDS.JNJ.COM', 'QA-9.BURKEAWARDS.JNJ.COM']",['Authenticated Web Services'],1
0285bc44-a42e-4c2c-9a65-6cbbd67571f6,['104.18.19.209'],[],"['DEV-9.BURKEAWARDS.JNJ.COM', 'STAGE-9.BURKEAWARDS.JNJ.COM', 'QA-9.BURKEAWARDS.JNJ.COM']","['Authenticated Web Services', 'Services with Soon to Expire TLS Certificates']",2
750c695d-40d7-44bc-85e8-260fccc3d8ae,['104.18.19.209'],[],"['DEV-9.BURKEAWARDS.JNJ.COM', 'STAGE-9.BURKEAWARDS.JNJ.COM', 'QA-9.BURKEAWARDS.JNJ.COM']","['Authenticated Web Services', 'Services with Soon to Expire TLS Certificates']",2
7a5d85ac-5f01-4f71-b98d-d90b21a37599,['52.248.98.76'],[],"['HOME-CMS.JNJ.COM', 'HOME.JNJ.COM', 'WWW.HOME-CMS.JNJ.COM', 'WWW.HOME.JNJ.COM']",['Authenticated Web Services'],1
180e4ee2-96c5-4eca-bac4-a04c5b4a10df,['148.177.29.210'],[],"['DOMUSMBOXISNAQ.JNJ.COM', 'BTBNA2ISNAQ.JNJ.COM', 'BTBLAISNAQ.JNJ.COM', 'BTBMBOXISNAQ.JNJ.COM', 'BTBNAISNAQ.JNJ.COM', 'CCIISNAQ.JNJ.COM', 'CNS2ISNAQ.JNJ.COM', 'CNS3ISNAQ.JNJ.COM', 'CNSISNAQ.JNJ.COM', 'CORPISNAQ.JNJ.COM', 'CRDISNAQ.JNJ.COM', 'DPYISNAQ.JNJ.COM', 'DPYLFSISNAQ.JNJ.COM', 'ENDOISNAQ.JNJ.COM', 'GPSGISNAQ.JNJ.COM', 'HCSOTCISNAQ.JNJ.COM', 'HYBRISAPISNAQ.JNJ.COM', 'JJSVISNAQ.JNJ.COM', 'LAISNAQ.JNJ.COM', 'LFS2ISNAQ.JNJ.COM', 'LFSISNAQ.JNJ.COM', 'MBOXISNAQ.JNJ.COM', 'MDD2ISNAQ.JNJ.COM', 'MDDISNAQ.JNJ.COM', 'PFISNAQ.JNJ.COM', 'PHM2ISNAQ.JNJ.COM', 'PHMISNAQ.JNJ.COM', 'PILISNAQ.JNJ.COM', 'TMSISNAQ.JNJ.COM', 'VIST2ISNAQ.JNJ.COM', 'VISTISNAQ.JNJ.COM', 'WEBMGSNAQA.JNJ.COM', 'WISEISNAQ.JNJ.COM']",['Authenticated Web Services'],1
2d069bf0-a83c-403f-9bd1-949aaada2e75,['148.177.29.210'],[],"['DOMUSMBOXISNAQ.JNJ.COM', 'BTBNA2ISNAQ.JNJ.COM', 'BTBLAISNAQ.JNJ.COM', 'BTBMBOXISNAQ.JNJ.COM', 'BTBNAISNAQ.JNJ.COM', 'CCIISNAQ.JNJ.COM', 'CNS2ISNAQ.JNJ.COM', 'CNS3ISNAQ.JNJ.COM', 'CNSISNAQ.JNJ.COM', 'CORPISNAQ.JNJ.COM', 'CRDISNAQ.JNJ.COM', 'DPYISNAQ.JNJ.COM', 'DPYLFSISNAQ.JNJ.COM', 'ENDOISNAQ.JNJ.COM', 'GPSGISNAQ.JNJ.COM', 'HCSOTCISNAQ.JNJ.COM', 'HYBRISAPISNAQ.JNJ.COM', 'JJSVISNAQ.JNJ.COM', 'LAISNAQ.JNJ.COM', 'LFS2ISNAQ.JNJ.COM', 'LFSISNAQ.JNJ.COM', 'MBOXISNAQ.JNJ.COM', 'MDD2ISNAQ.JNJ.COM', 'MDDISNAQ.JNJ.COM', 'PFISNAQ.JNJ.COM', 'PHM2ISNAQ.JNJ.COM', 'PHMISNAQ.JNJ.COM', 'PILISNAQ.JNJ.COM', 'TMSISNAQ.JNJ.COM', 'VIST2ISNAQ.JNJ.COM', 'VISTISNAQ.JNJ.COM', 'WEBMGSNAQA.JNJ.COM', 'WISEISNAQ.JNJ.COM']",['Authenticated Web Services'],1
9093787d-2ed6-495c-a481-6a4b04e6fc6f,"['104.18.43.186', '172.64.144.70']",[],['ST.CAMPUSAMBASSADOR.JNJ.COM'],['Authenticated Web Services'],1
c17f9a72-3b5a-4df7-a875-cd58651aadd3,"['104.18.43.186', '172.64.144.70']",[],['ST.CAMPUSAMBASSADOR.JNJ.COM'],['Authenticated Web Services'],1
016d9edd-847f-43f9-906b-b492c2502d10,"['104.18.33.28', '172.64.154.228']",[],['BUSINESSCONNECT.JNJ.COM'],['Authenticated Web Services'],1
914ebe62-8b35-45ab-8776-7cd9107e302d,"['104.18.33.28', '172.64.154.228']",[],['BUSINESSCONNECT.JNJ.COM'],['Authenticated Web Services'],1
850981c3-2dea-41b2-bef3-b647de54d015,"['104.18.43.2', '172.64.144.254']",[],"['JENKINS.EAT.JNJ.COM', 'QA-LOGGING-BRIDGE.EAT.JNJ.COM']",['Authenticated Web Services'],1
3229f92e-8aa5-4d1b-bcf0-594356b0175d,['148.177.146.46'],[],"['CNS2ISEUP.JNJ.COM', 'CNSISEUP.JNJ.COM', 'EMEDSISEUP.JNJ.COM', 'MBOXISEUP.JNJ.COM', 'MDD2ISEUP.JNJ.COM', 'MDDISEUP.JNJ.COM', 'PHM2ISEUP.JNJ.COM', 'PHMISEUP.JNJ.COM', 'WEBMGSEUPRD.JNJ.COM', 'WISEISEUP.JNJ.COM']",['Authenticated Web Services'],1
24daff86-59ea-40d3-bd8e-8a0c7a9abc0d,['148.177.146.46'],[],"['CNS2ISEUP.JNJ.COM', 'CNSISEUP.JNJ.COM', 'EMEDSISEUP.JNJ.COM', 'MBOXISEUP.JNJ.COM', 'MDD2ISEUP.JNJ.COM', 'MDDISEUP.JNJ.COM', 'PHM2ISEUP.JNJ.COM', 'PHMISEUP.JNJ.COM', 'WEBMGSEUPRD.JNJ.COM', 'WISEISEUP.JNJ.COM']",['Authenticated Web Services'],1
f49ba196-1431-48a3-8074-867d66cef81b,"['104.18.41.105', '172.64.146.151']",[],['TEST.WISEISNAD.JNJ.COM'],['Authenticated Web Services'],1
c9a291ed-6306-40d9-8545-5cc291ea6063,"['104.18.41.105', '172.64.146.151']",[],['TEST.WISEISNAD.JNJ.COM'],['Authenticated Web Services'],1
dbd09425-f7f7-46f6-acd4-0b39219d9d01,"['104.18.41.105', '172.64.146.151']",[],['TEST.WISEISNAD.JNJ.COM'],['Authenticated Web Services'],1
50203a86-599a-4ce4-91fe-1d68586394fa,"['104.18.41.105', '172.64.146.151']",[],['TEST.WISEISNAD.JNJ.COM'],['Authenticated Web Services'],1
dd130d80-b5a6-4988-bcd4-8dbe69b2fbc9,['148.177.146.42'],[],"['MDD2ISEUP.JNJ.COM', 'CNS2ISEUP.JNJ.COM', 'CNSISEUP.JNJ.COM', 'EMEDSISEUP.JNJ.COM', 'MBOXISEUP.JNJ.COM', 'MDDISEUP.JNJ.COM', 'PHM2ISEUP.JNJ.COM', 'PHMISEUP.JNJ.COM', 'WEBMGSEUPRD.JNJ.COM', 'WISEISEUP.JNJ.COM']",['Authenticated Web Services'],1
fd1bcfc3-4500-4a54-b878-a8d561e75b83,['148.177.146.42'],[],"['MDD2ISEUP.JNJ.COM', 'CNS2ISEUP.JNJ.COM', 'CNSISEUP.JNJ.COM', 'EMEDSISEUP.JNJ.COM', 'MBOXISEUP.JNJ.COM', 'MDDISEUP.JNJ.COM', 'PHM2ISEUP.JNJ.COM', 'PHMISEUP.JNJ.COM', 'WEBMGSEUPRD.JNJ.COM', 'WISEISEUP.JNJ.COM']",['Authenticated Web Services'],1
430dc3b7-6ee6-4bad-9a99-88cd30ed5471,['148.177.30.17'],[],"['CRDISNAQ.JNJ.COM', 'BTBNA2ISNAQ.JNJ.COM', 'BTBLAISNAQ.JNJ.COM', 'BTBMBOXISNAQ.JNJ.COM', 'BTBNAISNAQ.JNJ.COM', 'CCIISNAQ.JNJ.COM', 'CNS2ISNAQ.JNJ.COM', 'CNS3ISNAQ.JNJ.COM', 'CNSISNAQ.JNJ.COM', 'CORPISNAQ.JNJ.COM', 'DOMUSMBOXISNAQ.JNJ.COM', 'DPYISNAQ.JNJ.COM', 'DPYLFSISNAQ.JNJ.COM', 'ENDOISNAQ.JNJ.COM', 'GPSGISNAQ.JNJ.COM', 'HCSOTCISNAQ.JNJ.COM', 'HYBRISAPISNAQ.JNJ.COM', 'JJSVISNAQ.JNJ.COM', 'LAISNAQ.JNJ.COM', 'LFS2ISNAQ.JNJ.COM', 'LFSISNAQ.JNJ.COM', 'MBOXISNAQ.JNJ.COM', 'MDD2ISNAQ.JNJ.COM', 'MDDISNAQ.JNJ.COM', 'PFISNAQ.JNJ.COM', 'PHM2ISNAQ.JNJ.COM', 'PHMISNAQ.JNJ.COM', 'PILISNAQ.JNJ.COM', 'TMSISNAQ.JNJ.COM', 'VIST2ISNAQ.JNJ.COM', 'VISTISNAQ.JNJ.COM', 'WEBMGSNAQA.JNJ.COM', 'WISEISNAQ.JNJ.COM']",['Authenticated Web Services'],1
